year,city,city_average_temp,global_average_temp,moving_city_average_temp,moving_global_average_temp
1911,Chicago,10.87,8.18,9.7679012345679012,8.0788888888888889
1912,Chicago,8.95,8.17,9.7628834355828221,8.0794478527607362
1913,Chicago,10.83,8.30,9.7693902439024390,8.0807926829268293
1914,Chicago,10.20,8.59,9.7720000000000000,8.0838787878787879
1915,Chicago,9.98,8.59,9.7732530120481928,8.0869277108433735
1916,Chicago,9.84,8.23,9.7736526946107784,8.0877844311377246
1917,Chicago,8.06,8.02,9.7634523809523810,8.0873809523809524
1918,Chicago,10.06,8.13,9.7652071005917160,8.0876331360946746
1919,Chicago,10.64,8.38,9.7703529411764706,8.0893529411764706
1920,Chicago,9.83,8.36,9.7707017543859649,8.0909356725146199
1921,Chicago,12.28,8.57,9.7852906976744186,8.0937209302325581
1922,Chicago,10.92,8.41,9.7918497109826590,8.0955491329479769
1923,Chicago,10.12,8.42,9.7937356321839080,8.0974137931034483
1924,Chicago,8.77,8.51,9.7878857142857143,8.0997714285714286
1925,Chicago,9.93,8.53,9.7886931818181818,8.1022159090909091
1926,Chicago,9.12,8.73,9.7849152542372881,8.1057627118644068
1927,Chicago,10.54,8.52,9.7891573033707865,8.1080898876404494
1928,Chicago,10.21,8.63,9.7915083798882682,8.1110055865921788
1929,Chicago,9.28,8.24,9.7886666666666667,8.1117222222222222
1930,Chicago,10.79,8.63,9.7941988950276243,8.1145856353591160
1931,Chicago,12.39,8.72,9.8084615384615385,8.1179120879120879
1932,Chicago,10.61,8.71,9.8128415300546448,8.1211475409836066
1933,Chicago,11.09,8.34,9.8197826086956522,8.1223369565217391
1934,Chicago,10.87,8.63,9.8254594594594595,8.1250810810810811
1935,Chicago,10.01,8.52,9.8264516129032258,8.1272043010752688
1936,Chicago,9.86,8.55,9.8266310160427807,8.1294652406417112
1937,Chicago,9.99,8.70,9.8275000000000000,8.1325000000000000
1938,Chicago,11.40,8.86,9.8358201058201058,8.1363492063492063
1939,Chicago,11.35,8.76,9.8437894736842105,8.1396315789473684
1940,Chicago,9.67,8.76,9.8428795811518325,8.1428795811518325
1941,Chicago,11.41,8.77,9.8510416666666667,8.1461458333333333
1942,Chicago,10.41,8.73,9.8539378238341969,8.1491709844559585
1943,Chicago,9.72,8.76,9.8532474226804124,8.1523195876288660
1944,Chicago,10.82,8.85,9.8582051282051282,8.1558974358974359
1945,Chicago,9.96,8.58,9.8587244897959184,8.1580612244897959
1946,Chicago,11.40,8.68,9.8665482233502538,8.1607106598984772
1947,Chicago,10.22,8.80,9.8683333333333333,8.1639393939393939
1948,Chicago,10.41,8.75,9.8710552763819095,8.1668844221105528
1949,Chicago,11.18,8.59,9.8776000000000000,8.1690000000000000
1950,Chicago,9.43,8.37,9.8753731343283582,8.1700000000000000
1951,Chicago,9.42,8.63,9.8731188118811881,8.1722772277227723
1952,Chicago,10.91,8.64,9.8782266009852217,8.1745812807881773
1953,Chicago,11.67,8.87,9.8870098039215686,8.1779901960784314
1954,Chicago,11.11,8.56,9.8929756097560976,8.1798536585365854
1955,Chicago,11.01,8.63,9.8983980582524272,8.1820388349514563
1956,Chicago,10.72,8.28,9.9023671497584541,8.1825120772946860
1957,Chicago,10.42,8.73,9.9048557692307692,8.1851442307692308
1958,Chicago,9.90,8.77,9.9048325358851675,8.1879425837320574
1959,Chicago,10.43,8.73,9.9073333333333333,8.1905238095238095
1960,Chicago,10.11,8.58,9.9082938388625592,8.1923696682464455
1961,Chicago,10.58,8.80,9.9114622641509434,8.1952358490566038
1962,Chicago,9.99,8.75,9.9118309859154930,8.1978403755868545
1963,Chicago,9.89,8.86,9.9117289719626168,8.2009345794392523
1964,Chicago,11.06,8.41,9.9170697674418605,8.2019069767441860
1965,Chicago,10.34,8.53,9.9190277777777778,8.2034259259259259
1966,Chicago,10.05,8.60,9.9196313364055300,8.2052534562211982
1967,Chicago,9.84,8.70,9.9192660550458716,8.2075229357798165
1968,Chicago,10.66,8.52,9.9226484018264840,8.2089497716894977
1969,Chicago,10.03,8.60,9.9231363636363636,8.2107272727272727
1970,Chicago,10.34,8.70,9.9250226244343891,8.2129411764705882
1971,Chicago,10.58,8.60,9.9279729729729730,8.2146846846846847
1972,Chicago,9.39,8.50,9.9255605381165919,8.2159641255605381
1973,Chicago,11.55,8.95,9.9328125000000000,8.2192410714285714
1974,Chicago,10.35,8.47,9.9346666666666667,8.2203555555555556
1975,Chicago,10.82,8.74,9.9385840707964602,8.2226548672566372
1976,Chicago,9.79,8.35,9.9379295154185022,8.2232158590308370
1977,Chicago,10.46,8.85,9.9402192982456140,8.2259649122807018
1978,Chicago,9.46,8.69,9.9381222707423581,8.2279912663755459
1979,Chicago,9.37,8.73,9.9356521739130435,8.2301739130434783
1980,Chicago,10.05,8.98,9.9361471861471861,8.2334199134199134
1981,Chicago,10.54,9.17,9.9387500000000000,8.2374568965517241
1982,Chicago,9.99,8.64,9.9389699570815451,8.2391845493562232
1983,Chicago,10.94,9.03,9.9432478632478632,8.2425641025641026
1984,Chicago,10.66,8.69,9.9462978723404255,8.2444680851063830
1985,Chicago,10.11,8.66,9.9469915254237288,8.2462288135593220
1986,Chicago,10.82,8.83,9.9506751054852321,8.2486919831223629
1987,Chicago,12.04,8.99,9.9594537815126050,8.2518067226890756
1988,Chicago,10.86,9.20,9.9632217573221757,8.2557740585774059
1989,Chicago,9.80,8.92,9.9625416666666667,8.2585416666666667
1990,Chicago,11.50,9.23,9.9689211618257261,8.2625726141078838
1991,Chicago,11.58,9.18,9.9755785123966942,8.2663636363636364
1992,Chicago,10.24,8.84,9.9766666666666667,8.2687242798353909
1993,Chicago,10.18,8.87,9.9775000000000000,8.2711885245901639
1994,Chicago,10.56,9.04,9.9798775510204082,8.2743265306122449
1995,Chicago,10.57,9.35,9.9822764227642276,8.2786991869918699
1996,Chicago,9.56,9.04,9.9805668016194332,8.2817813765182186
1997,Chicago,10.14,9.20,9.9812096774193548,8.2854838709677419
1998,Chicago,12.81,9.52,9.9925702811244980,8.2904417670682731
1999,Chicago,11.72,9.29,9.9994800000000000,8.2944400000000000
2000,Chicago,11.09,9.20,10.0038247011952191,8.2980478087649402
2001,Chicago,11.70,9.41,10.0105555555555556,8.3024603174603175
2002,Chicago,11.53,9.57,10.0165612648221344,8.3074703557312253
2003,Chicago,10.48,9.53,10.0183858267716535,8.3122834645669291
2004,Chicago,10.94,9.32,10.0220000000000000,8.3162352941176471
2005,Chicago,11.58,9.70,10.0280859375000000,8.3216406250000000
2006,Chicago,11.87,9.53,10.0352529182879377,8.3263424124513619
2007,Chicago,11.45,9.73,10.0407364341085271,8.3317829457364341
2008,Chicago,10.24,9.43,10.0415057915057915,8.3360231660231660
2009,Chicago,10.30,9.51,10.0425000000000000,8.3405384615384615
2010,Chicago,11.82,9.70,10.0493103448275862,8.3457471264367816
2011,Chicago,11.21,9.52,10.0537404580152672,8.3502290076335878
2012,Chicago,12.82,9.51,10.0642585551330798,8.3546387832699620
2013,Chicago,11.59,9.61,10.0700378787878788,8.3593939393939394
1750,Copenhagen,8.89,8.72,8.8900000000000000,8.7200000000000000
1751,Copenhagen,8.33,7.98,8.6100000000000000,8.3500000000000000
1752,Copenhagen,4.22,5.78,7.1466666666666667,7.4933333333333333
1753,Copenhagen,7.61,8.39,7.2625000000000000,7.7175000000000000
1754,Copenhagen,7.46,8.47,7.3020000000000000,7.8680000000000000
1755,Copenhagen,7.28,8.36,7.2983333333333333,7.9500000000000000
1756,Copenhagen,8.15,8.85,7.4200000000000000,8.0785714285714286
1757,Copenhagen,8.16,9.02,7.5125000000000000,8.1962500000000000
1758,Copenhagen,7.17,6.74,7.4744444444444444,8.0344444444444444
1759,Copenhagen,8.28,7.99,7.5550000000000000,8.0300000000000000
1760,Copenhagen,7.83,7.19,7.5800000000000000,7.9536363636363636
1761,Copenhagen,8.54,8.77,7.6600000000000000,8.0216666666666667
1762,Copenhagen,7.39,8.61,7.6392307692307692,8.0669230769230769
1763,Copenhagen,7.33,7.50,7.6171428571428571,8.0264285714285714
1764,Copenhagen,7.82,8.40,7.6306666666666667,8.0513333333333333
1765,Copenhagen,7.43,8.25,7.6181250000000000,8.0637500000000000
1766,Copenhagen,8.03,8.41,7.6423529411764706,8.0841176470588235
1767,Copenhagen,7.14,8.22,7.6144444444444444,8.0916666666666667
1768,Copenhagen,7.19,6.78,7.5921052631578947,8.0226315789473684
1769,Copenhagen,7.60,7.69,7.5925000000000000,8.0060000000000000
1770,Copenhagen,7.60,7.69,7.5928571428571429,7.9909523809523810
1771,Copenhagen,6.65,7.85,7.5500000000000000,7.9845454545454545
1772,Copenhagen,7.62,8.19,7.5530434782608696,7.9934782608695652
1773,Copenhagen,8.64,8.22,7.5983333333333333,8.0029166666666667
1774,Copenhagen,7.16,8.77,7.5808000000000000,8.0336000000000000
1775,Copenhagen,8.87,9.18,7.6303846153846154,8.0776923076923077
1776,Copenhagen,7.73,8.30,7.6340740740740741,8.0859259259259259
1777,Copenhagen,7.34,8.26,7.6235714285714286,8.0921428571428571
1778,Copenhagen,8.15,8.54,7.6417241379310345,8.1075862068965517
1779,Copenhagen,9.55,8.98,7.7053333333333333,8.1366666666666667
1780,Copenhagen,7.78,9.43,7.7077419354838710,8.1783870967741935
1781,Copenhagen,8.82,8.10,7.7425000000000000,8.1759375000000000
1782,Copenhagen,7.13,7.90,7.7239393939393939,8.1675757575757576
1783,Copenhagen,8.70,7.68,7.7526470588235294,8.1532352941176471
1784,Copenhagen,6.47,7.86,7.7160000000000000,8.1448571428571429
1785,Copenhagen,6.61,7.36,7.6852777777777778,8.1230555555555556
1786,Copenhagen,6.56,8.26,7.6548648648648649,8.1267567567567568
1787,Copenhagen,8.01,8.03,7.6642105263157895,8.1242105263157895
1788,Copenhagen,7.30,8.45,7.6548717948717949,8.1325641025641026
1789,Copenhagen,8.11,8.33,7.6662500000000000,8.1375000000000000
1790,Copenhagen,8.13,7.98,7.6775609756097561,8.1336585365853659
1791,Copenhagen,8.51,8.23,7.6973809523809524,8.1359523809523810
1792,Copenhagen,7.91,8.09,7.7023255813953488,8.1348837209302326
1793,Copenhagen,8.12,8.23,7.7118181818181818,8.1370454545454545
1794,Copenhagen,8.93,8.53,7.7388888888888889,8.1457777777777778
1795,Copenhagen,7.49,8.35,7.7334782608695652,8.1502173913043478
1796,Copenhagen,8.10,8.27,7.7412765957446809,8.1527659574468085
1797,Copenhagen,8.91,8.51,7.7656250000000000,8.1602083333333333
1798,Copenhagen,8.58,8.67,7.7822448979591837,8.1706122448979592
1799,Copenhagen,5.89,8.51,7.7444000000000000,8.1774000000000000
1800,Copenhagen,7.33,8.48,7.7362745098039216,8.1833333333333333
1801,Copenhagen,8.43,8.59,7.7496153846153846,8.1911538461538462
1802,Copenhagen,7.78,8.58,7.7501886792452830,8.1984905660377358
1803,Copenhagen,6.99,8.50,7.7361111111111111,8.2040740740740741
1804,Copenhagen,7.35,8.84,7.7290909090909091,8.2156363636363636
1805,Copenhagen,6.38,8.56,7.7050000000000000,8.2217857142857143
1806,Copenhagen,8.20,8.43,7.7136842105263158,8.2254385964912281
1807,Copenhagen,7.99,8.28,7.7184482758620690,8.2263793103448276
1808,Copenhagen,7.42,7.63,7.7133898305084746,8.2162711864406780
1809,Copenhagen,7.39,7.08,7.7080000000000000,8.1973333333333333
1810,Copenhagen,7.31,6.92,7.7014754098360656,8.1763934426229508
1811,Copenhagen,8.77,6.86,7.7187096774193548,8.1551612903225806
1812,Copenhagen,6.44,7.05,7.6984126984126984,8.1376190476190476
1813,Copenhagen,7.85,7.74,7.7007812500000000,8.1314062500000000
1814,Copenhagen,6.43,7.59,7.6812307692307692,8.1230769230769231
1815,Copenhagen,7.51,7.24,7.6786363636363636,8.1096969696969697
1816,Copenhagen,6.73,6.94,7.6644776119402985,8.0922388059701493
1817,Copenhagen,7.82,6.98,7.6667647058823529,8.0758823529411765
1818,Copenhagen,8.20,7.83,7.6744927536231884,8.0723188405797101
1819,Copenhagen,8.52,7.37,7.6865714285714286,8.0622857142857143
1820,Copenhagen,6.93,7.62,7.6759154929577465,8.0560563380281690
1821,Copenhagen,7.95,8.09,7.6797222222222222,8.0565277777777778
1822,Copenhagen,9.19,8.19,7.7004109589041096,8.0583561643835616
1823,Copenhagen,7.35,7.72,7.6956756756756757,8.0537837837837838
1824,Copenhagen,8.58,8.55,7.7074666666666667,8.0604000000000000
1825,Copenhagen,8.42,8.39,7.7168421052631579,8.0647368421052632
1826,Copenhagen,8.77,8.36,7.7305194805194805,8.0685714285714286
1827,Copenhagen,7.87,8.81,7.7323076923076923,8.0780769230769231
1828,Copenhagen,7.99,8.17,7.7355696202531646,8.0792405063291139
1829,Copenhagen,5.77,7.94,7.7110000000000000,8.0775000000000000
1830,Copenhagen,7.04,8.52,7.7027160493827160,8.0829629629629630
1831,Copenhagen,8.15,7.64,7.7081707317073171,8.0775609756097561
1832,Copenhagen,7.64,7.45,7.7073493975903614,8.0700000000000000
1833,Copenhagen,7.83,8.01,7.7088095238095238,8.0692857142857143
1834,Copenhagen,9.20,8.15,7.7263529411764706,8.0702352941176471
1835,Copenhagen,7.89,7.39,7.7282558139534884,8.0623255813953488
1836,Copenhagen,7.65,7.70,7.7273563218390805,8.0581609195402299
1837,Copenhagen,7.27,7.38,7.7221590909090909,8.0504545454545455
1838,Copenhagen,6.05,7.51,7.7033707865168539,8.0443820224719101
1839,Copenhagen,7.26,7.63,7.6984444444444444,8.0397777777777778
1840,Copenhagen,6.76,7.80,7.6881318681318681,8.0371428571428571
1841,Copenhagen,7.62,7.69,7.6873913043478261,8.0333695652173913
1842,Copenhagen,8.22,8.02,7.6931182795698925,8.0332258064516129
1843,Copenhagen,8.11,8.17,7.6975531914893617,8.0346808510638298
1844,Copenhagen,6.72,7.65,7.6872631578947368,8.0306315789473684
1845,Copenhagen,6.89,7.85,7.6789583333333333,8.0287500000000000
1846,Copenhagen,9.02,8.55,7.6927835051546392,8.0341237113402062
1847,Copenhagen,7.51,8.09,7.6909183673469388,8.0346938775510204
1848,Copenhagen,7.75,7.98,7.6915151515151515,8.0341414141414141
1849,Copenhagen,7.04,7.98,7.6850000000000000,8.0336000000000000
1850,Copenhagen,7.30,7.90,7.6811881188118812,8.0322772277227723
1851,Copenhagen,7.76,8.18,7.6819607843137255,8.0337254901960784
1852,Copenhagen,8.33,8.10,7.6882524271844660,8.0343689320388350
1853,Copenhagen,6.76,8.04,7.6793269230769231,8.0344230769230769
1854,Copenhagen,7.84,8.21,7.6808571428571429,8.0360952380952381
1855,Copenhagen,6.19,8.11,7.6667924528301887,8.0367924528301887
1856,Copenhagen,7.12,8.00,7.6616822429906542,8.0364485981308411
1857,Copenhagen,8.55,7.76,7.6699074074074074,8.0338888888888889
1858,Copenhagen,7.73,8.10,7.6704587155963303,8.0344954128440367
1859,Copenhagen,8.68,8.25,7.6796363636363636,8.0364545454545455
1860,Copenhagen,6.93,7.96,7.6728828828828829,8.0357657657657658
1861,Copenhagen,7.90,7.85,7.6749107142857143,8.0341071428571429
1862,Copenhagen,7.51,7.56,7.6734513274336283,8.0299115044247788
1863,Copenhagen,8.76,8.11,7.6829824561403509,8.0306140350877193
1864,Copenhagen,6.61,7.98,7.6736521739130435,8.0301739130434783
1865,Copenhagen,7.75,8.18,7.6743103448275862,8.0314655172413793
1866,Copenhagen,8.17,8.29,7.6785470085470085,8.0336752136752137
1867,Copenhagen,6.77,8.44,7.6708474576271186,8.0371186440677966
1868,Copenhagen,8.97,8.25,7.6817647058823529,8.0389075630252101
1869,Copenhagen,7.86,8.43,7.6832500000000000,8.0421666666666667
1870,Copenhagen,6.83,8.20,7.6761983471074380,8.0434710743801653
1871,Copenhagen,6.34,8.12,7.6652459016393443,8.0440983606557377
1872,Copenhagen,8.84,8.19,7.6747967479674797,8.0452845528455285
1873,Copenhagen,8.16,8.35,7.6787096774193548,8.0477419354838710
1874,Copenhagen,8.16,8.43,7.6825600000000000,8.0508000000000000
1875,Copenhagen,7.25,7.86,7.6791269841269841,8.0492857142857143
1876,Copenhagen,7.44,8.08,7.6772440944881890,8.0495275590551181
1877,Copenhagen,7.25,8.54,7.6739062500000000,8.0533593750000000
1878,Copenhagen,8.28,8.83,7.6786046511627907,8.0593798449612403
1879,Copenhagen,6.26,8.17,7.6676923076923077,8.0602307692307692
1880,Copenhagen,7.92,8.12,7.6696183206106870,8.0606870229007634
1881,Copenhagen,6.44,8.27,7.6603030303030303,8.0622727272727273
1882,Copenhagen,8.51,8.13,7.6666917293233083,8.0627819548872180
1883,Copenhagen,7.73,7.98,7.6671641791044776,8.0621641791044776
1884,Copenhagen,8.42,7.77,7.6727407407407407,8.0600000000000000
1885,Copenhagen,7.38,7.92,7.6705882352941176,8.0589705882352941
1886,Copenhagen,7.52,7.95,7.6694890510948905,8.0581751824817518
1887,Copenhagen,7.31,7.91,7.6668840579710145,8.0571014492753623
1888,Copenhagen,6.42,8.09,7.6579136690647482,8.0573381294964029
1889,Copenhagen,7.69,8.32,7.6581428571428571,8.0592142857142857
1890,Copenhagen,7.62,7.97,7.6578723404255319,8.0585815602836879
1891,Copenhagen,7.53,8.02,7.6569718309859155,8.0583098591549296
1892,Copenhagen,7.09,8.07,7.6530069930069930,8.0583916083916084
1893,Copenhagen,7.43,8.06,7.6514583333333333,8.0584027777777778
1894,Copenhagen,8.34,8.16,7.6562068965517241,8.0591034482758621
1895,Copenhagen,7.23,8.15,7.6532876712328767,8.0597260273972603
1896,Copenhagen,8.22,8.21,7.6571428571428571,8.0607482993197279
1897,Copenhagen,7.89,8.29,7.6587162162162162,8.0622972972972973
1898,Copenhagen,8.23,8.18,7.6625503355704698,8.0630872483221477
1899,Copenhagen,8.27,8.40,7.6666000000000000,8.0653333333333333
1900,Copenhagen,7.96,8.50,7.6685430463576159,8.0682119205298013
1901,Copenhagen,7.88,8.54,7.6699342105263158,8.0713157894736842
1902,Copenhagen,6.71,8.30,7.6636601307189542,8.0728104575163399
1903,Copenhagen,8.05,8.22,7.6661688311688312,8.0737662337662338
1904,Copenhagen,7.93,8.09,7.6678709677419355,8.0738709677419355
1905,Copenhagen,7.88,8.23,7.6692307692307692,8.0748717948717949
1906,Copenhagen,8.38,8.38,7.6737579617834395,8.0768152866242038
1907,Copenhagen,7.40,7.95,7.6720253164556962,8.0760126582278481
1908,Copenhagen,7.74,8.19,7.6724528301886792,8.0767295597484277
1909,Copenhagen,7.02,8.18,7.6683750000000000,8.0773750000000000
1910,Copenhagen,8.67,8.22,7.6745962732919255,8.0782608695652174
1911,Copenhagen,8.89,8.18,7.6820987654320988,8.0788888888888889
1912,Copenhagen,7.64,8.17,7.6818404907975460,8.0794478527607362
1913,Copenhagen,8.59,8.30,7.6873780487804878,8.0807926829268293
1914,Copenhagen,9.00,8.59,7.6953333333333333,8.0838787878787879
1915,Copenhagen,7.18,8.59,7.6922289156626506,8.0869277108433735
1916,Copenhagen,7.98,8.23,7.6939520958083832,8.0877844311377246
1917,Copenhagen,7.50,8.02,7.6927976190476190,8.0873809523809524
1918,Copenhagen,8.05,8.13,7.6949112426035503,8.0876331360946746
1919,Copenhagen,7.05,8.38,7.6911176470588235,8.0893529411764706
1920,Copenhagen,8.35,8.36,7.6949707602339181,8.0909356725146199
1921,Copenhagen,8.77,8.57,7.7012209302325581,8.0937209302325581
1922,Copenhagen,6.90,8.41,7.6965895953757225,8.0955491329479769
1923,Copenhagen,7.23,8.42,7.6939080459770115,8.0974137931034483
1924,Copenhagen,7.28,8.51,7.6915428571428571,8.0997714285714286
1925,Copenhagen,8.33,8.53,7.6951704545454545,8.1022159090909091
1926,Copenhagen,8.29,8.73,7.6985310734463277,8.1057627118644068
1927,Copenhagen,7.65,8.52,7.6982584269662921,8.1080898876404494
1928,Copenhagen,7.69,8.63,7.6982122905027933,8.1110055865921788
1929,Copenhagen,6.97,8.24,7.6941666666666667,8.1117222222222222
1930,Copenhagen,8.62,8.63,7.6992817679558011,8.1145856353591160
1931,Copenhagen,7.32,8.72,7.6971978021978022,8.1179120879120879
1932,Copenhagen,8.48,8.71,7.7014754098360656,8.1211475409836066
1933,Copenhagen,8.21,8.34,7.7042391304347826,8.1223369565217391
1934,Copenhagen,9.60,8.63,7.7144864864864865,8.1250810810810811
1935,Copenhagen,8.52,8.52,7.7188172043010753,8.1272043010752688
1936,Copenhagen,8.36,8.55,7.7222459893048128,8.1294652406417112
1937,Copenhagen,8.41,8.70,7.7259042553191489,8.1325000000000000
1938,Copenhagen,9.21,8.86,7.7337566137566138,8.1363492063492063
1939,Copenhagen,8.60,8.76,7.7383157894736842,8.1396315789473684
1940,Copenhagen,6.36,8.76,7.7310994764397906,8.1428795811518325
1941,Copenhagen,6.65,8.77,7.7254687500000000,8.1461458333333333
1942,Copenhagen,6.36,8.73,7.7183937823834197,8.1491709844559585
1943,Copenhagen,8.82,8.76,7.7240721649484536,8.1523195876288660
1944,Copenhagen,8.45,8.85,7.7277948717948718,8.1558974358974359
1945,Copenhagen,8.84,8.58,7.7334693877551020,8.1580612244897959
1946,Copenhagen,8.00,8.68,7.7348223350253807,8.1607106598984772
1947,Copenhagen,7.67,8.80,7.7344949494949495,8.1639393939393939
1948,Copenhagen,8.77,8.75,7.7396984924623116,8.1668844221105528
1949,Copenhagen,9.30,8.59,7.7475000000000000,8.1690000000000000
1950,Copenhagen,8.41,8.37,7.7507960199004975,8.1700000000000000
1951,Copenhagen,8.44,8.63,7.7542079207920792,8.1722772277227723
1952,Copenhagen,7.46,8.64,7.7527586206896552,8.1745812807881773
1953,Copenhagen,8.98,8.87,7.7587745098039216,8.1779901960784314
1954,Copenhagen,7.58,8.56,7.7579024390243902,8.1798536585365854
1955,Copenhagen,7.61,8.63,7.7571844660194175,8.1820388349514563
1956,Copenhagen,6.88,8.28,7.7529468599033816,8.1825120772946860
1957,Copenhagen,8.35,8.73,7.7558173076923077,8.1851442307692308
1958,Copenhagen,7.65,8.77,7.7553110047846890,8.1879425837320574
1959,Copenhagen,9.04,8.73,7.7614285714285714,8.1905238095238095
1960,Copenhagen,8.05,8.58,7.7627962085308057,8.1923696682464455
1961,Copenhagen,8.85,8.80,7.7679245283018868,8.1952358490566038
1962,Copenhagen,7.35,8.75,7.7659624413145540,8.1978403755868545
1963,Copenhagen,7.01,8.86,7.7624299065420561,8.2009345794392523
1964,Copenhagen,7.86,8.41,7.7628837209302326,8.2019069767441860
1965,Copenhagen,7.36,8.53,7.7610185185185185,8.2034259259259259
1966,Copenhagen,7.66,8.60,7.7605529953917051,8.2052534562211982
1967,Copenhagen,8.86,8.70,7.7655963302752294,8.2075229357798165
1968,Copenhagen,8.26,8.52,7.7678538812785388,8.2089497716894977
1969,Copenhagen,7.70,8.60,7.7675454545454545,8.2107272727272727
1970,Copenhagen,7.29,8.70,7.7653846153846154,8.2129411764705882
1971,Copenhagen,8.51,8.60,7.7687387387387387,8.2146846846846847
1972,Copenhagen,8.18,8.50,7.7705829596412556,8.2159641255605381
1973,Copenhagen,8.57,8.95,7.7741517857142857,8.2192410714285714
1974,Copenhagen,8.88,8.47,7.7790666666666667,8.2203555555555556
1975,Copenhagen,9.29,8.74,7.7857522123893805,8.2226548672566372
1976,Copenhagen,8.15,8.35,7.7873568281938326,8.2232158590308370
1977,Copenhagen,8.37,8.85,7.7899122807017544,8.2259649122807018
1978,Copenhagen,7.93,8.69,7.7905240174672489,8.2279912663755459
1979,Copenhagen,7.04,8.73,7.7872608695652174,8.2301739130434783
